image_src,title,description,province,location_id,name,web_url,address_obj,ancestors,latitude,longitude,timezone,email,phone,website,write_review,ranking_data,rating,rating_image_url,num_reviews,review_rating_count,subratings,photo_count,see_all_photos,price_level,hours,amenities,cuisine,parent_brand,brand,category,subcategory,groups,styles,neighborhood_info,trip_types,awards,error,GovTourismWebsite
Not available,The​​ Mangrove Forest,"Mangroves are woody specialized types of tropical trees that tropics that live on the edge where rainforests meet oceans, collectively  exudes a unique form of natural be...",Koh Kong,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/301-thumb245x150-shutterstock-527980999.png,Tatay Waterfall,"The scenic beauty of the Tatay Waterfalls draws many travelers to Koh Kong. Here, visitors may climb up to",Koh Kong,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/300-thumb245x150-185.jpg,Koh Mool Resort (Kor Kong Krau),"Known as the “largest island in Cambodia”, Koh Mool is only a short trip from the charming town of Koh",Koh Kong,1531798,Koh Kong Resort,https://www.tripadvisor.com/Hotel_Review-g1532269-d1531798-Reviews-Koh_Kong_Resort-Koh_Kong_Koh_Kong_Province.html?m=66827,"{'street1': 'Phum Cham Yeam, Khum Paklong Srok Mondoul Seyma', 'street2': '', 'city': 'Koh Kong', 'state': 'Koh Kong Province', 'country': 'Cambodia', 'postalcode': '09000', 'address_string': 'Phum Cham Yeam, Khum Paklong Srok Mondoul Seyma, Koh Kong 09000 Cambodia'}","[{'level': 'City', 'name': 'Koh Kong', 'location_id': '1532269'}, {'level': 'Province', 'name': 'Koh Kong Province', 'location_id': '2366667'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",11.647217,102.912605,Asia/Phnom_Penh,Not available,Not available,Not available,https://www.tripadvisor.com/UserReview-g1532269-d1531798-Koh_Kong_Resort-Koh_Kong_Koh_Kong_Province.html?m=66827,"{'geo_location_id': '1532269', 'ranking_string': '#4 of 6 hotels in Koh Kong', 'geo_location_name': 'Koh Kong', 'ranking_out_of': '6', 'ranking': '4'}",3,https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg,61,"{'1': '11', '2': '12', '3': '20', '4': '14', '5': '4'}","{'0': {'name': 'rate_location', 'localized_name': 'Location', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.5.svg', 'value': '3.5'}, '1': {'name': 'rate_sleep', 'localized_name': 'Sleep Quality', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.0.svg', 'value': '3.0'}, '2': {'name': 'rate_room', 'localized_name': 'Rooms', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.0.svg', 'value': '3.0'}, '3': {'name': 'rate_service', 'localized_name': 'Service', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss2.5.svg', 'value': '2.5'}, '4': {'name': 'rate_value', 'localized_name': 'Value', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.0.svg', 'value': '3.0'}, '5': {'name': 'rate_cleanliness', 'localized_name': 'Cleanliness', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.0.svg', 'value': '3.0'}}",93,https://www.tripadvisor.com/Hotel_Review-g1532269-d1531798-m66827-Reviews-Koh_Kong_Resort-Koh_Kong_Koh_Kong_Province.html#photos,$$$$,Not available,"['Pool', 'Beachfront', 'Restaurant', 'Bar/Lounge', 'Air conditioning', 'Beach Access', 'Internet', 'Room service', 'Free Internet', 'Free parking', 'Spa', 'Casino', 'Wifi', 'Dry Cleaning', 'Meeting rooms', 'Hot Tub', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Family Rooms', 'Refrigerator in room', 'Non-smoking hotel', 'Safe', 'Parking', 'Sauna', 'Bath / Shower', 'Bathrobes', 'Bottled Water', 'Coffee Shop', 'Desk', 'English', 'Hair Dryer', 'Massage', 'Shared Bathroom', 'Shops', 'Steam Room']",Not available,Not available,Not available,"{'name': 'hotel', 'localized_name': 'Hotel'}","[{'name': 'hotel', 'localized_name': 'Hotel'}]",Not available,"['Business', 'Mid-range']",[],"[{'name': 'business', 'localized_name': 'Business', 'value': '11'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '12'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '6'}, {'name': 'family', 'localized_name': 'Family', 'value': '10'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '17'}]",[],Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/299-thumb245x150-khun-chhang-khun-phen-stupa.jpg,Khun Chhlagn Khun Phen Resort,The Khun Chhalgn Khun Phen Resort is situated at a strategic point in front of the provincial town of Koh,Koh Kong,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/298-thumb245x150-lam-da-beach-koh-kong.jpg,Lam Da Beach,"At Lam Da Beach, you can spend some time amidst sea, sand and serenity. The long stretch of golden beach",Koh Kong,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/297-thumb245x150-shutterstock-61481956.png,Kbal Chhay Prek Koh Waterfall,The Kbal Chhay Prek Koh Waterfalls offer spectacular views and an escape to serenity. The falls are situated i...,Koh Kong,3626231,Tatai Waterfall,https://www.tripadvisor.com/Attraction_Review-g1532269-d3626231-Reviews-Tatai_Waterfall-Koh_Kong_Koh_Kong_Province.html?m=66827,"{'street1': 'National Road to Koh Kong', 'city': 'Koh Kong', 'state': 'Koh Kong Province', 'country': 'Cambodia', 'postalcode': '09000', 'address_string': 'National Road to Koh Kong, Koh Kong 09000 Cambodia'}","[{'level': 'City', 'name': 'Koh Kong', 'location_id': '1532269'}, {'level': 'Province', 'name': 'Koh Kong Province', 'location_id': '2366667'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",11.586319,103.0975,Asia/Phnom_Penh,Not available,+855 12 406 104,Not available,https://www.tripadvisor.com/UserReview-g1532269-d3626231-Tatai_Waterfall-Koh_Kong_Koh_Kong_Province.html?m=66827,"{'geo_location_id': '1532269', 'ranking_string': '#1 of 13 things to do in Koh Kong', 'geo_location_name': 'Koh Kong', 'ranking_out_of': '13', 'ranking': '1'}",4.5,https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.5-66827-5.svg,286,"{'1': '3', '2': '6', '3': '31', '4': '95', '5': '151'}",Not available,149,https://www.tripadvisor.com/Attraction_Review-g1532269-d3626231-m66827-Reviews-Tatai_Waterfall-Koh_Kong_Koh_Kong_Province.html#photos,Not available,Not available,Not available,Not available,Not available,Not available,"{'name': 'attraction', 'localized_name': 'Attraction'}","[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]","[{'name': 'Nature & Parks', 'localized_name': 'Nature & Parks', 'categories': [{'name': 'Waterfalls', 'localized_name': 'Waterfalls'}]}]",Not available,[],"[{'name': 'business', 'localized_name': 'Business', 'value': '3'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '126'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '20'}, {'name': 'family', 'localized_name': 'Family', 'value': '49'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '59'}]",[],Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/296-thumb245x150-shutterstock-3139586.png,Sner Beach,Sner Beach is a frequently visited tourist attraction in Koh Kong. Visitors from different corners of the worl...,Koh Kong,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-04-06-38-00am-thumb245x150.jpg,Prasat Yeah Puon Group,"Prasat Yeah Puon Group comprised a total of 22 sanctuaries (5 have octagonal shapes) with two wall rampart,",Kampong Thom,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/307-thumb245x150-6775766417_54da0f22dc_b.jpg,Prey Pros,"Prey Pros is a natural and cultural site located at Prey Pros Village, Prey Preal Commune, Kampong Svay",Kampong Thom,1816208,Prey Pros Rest Area,https://www.tripadvisor.com/Restaurant_Review-g1024989-d1816208-Reviews-Prey_Pros_Rest_Area-Kampong_Thom_Kampong_Thom_Province.html?m=66827,"{'street1': 'Prey Pros Village, Prey Preal Commune, Kampong Svay District', 'street2': '', 'city': 'Kampong Thom', 'state': 'Kampong Thom Province', 'country': 'Cambodia', 'postalcode': '', 'address_string': 'Prey Pros Village, Prey Preal Commune, Kampong Svay District, Kampong Thom Cambodia'}","[{'level': 'City', 'name': 'Kampong Thom', 'location_id': '1024989'}, {'level': 'Province', 'name': 'Kampong Thom Province', 'location_id': '2366663'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",12.788647,104.814026,Asia/Phnom_Penh,Not available,+855 11 788 882,http://Facebook.com/preyprosrestarea,https://www.tripadvisor.com/UserReview-g1024989-d1816208-Prey_Pros_Rest_Area-Kampong_Thom_Kampong_Thom_Province.html?m=66827,"{'geo_location_id': '1024989', 'ranking_string': '#6 of 18 Places to Eat in Kampong Thom', 'geo_location_name': 'Kampong Thom', 'ranking_out_of': '18', 'ranking': '6'}",3.5,https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,72,"{'1': '4', '2': '6', '3': '15', '4': '32', '5': '15'}","{'0': {'name': 'rate_atmosphere', 'localized_name': 'Atmosphere', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '1': {'name': 'rate_food', 'localized_name': 'Food', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.5.svg', 'value': '3.5'}, '2': {'name': 'rate_service', 'localized_name': 'Service', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.5.svg', 'value': '3.5'}, '3': {'name': 'rate_value', 'localized_name': 'Value', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.5.svg', 'value': '3.5'}}",133,https://www.tripadvisor.com/Restaurant_Review-g1024989-d1816208-m66827-Reviews-Prey_Pros_Rest_Area-Kampong_Thom_Kampong_Thom_Province.html#photos,$$ - $$$,Not available,Not available,"[{'name': 'asian', 'localized_name': 'Asian'}, {'name': 'cambodian', 'localized_name': 'Cambodian'}]",Not available,Not available,"{'name': 'restaurant', 'localized_name': 'Restaurant'}","[{'name': 'sit_down', 'localized_name': 'Sit down'}]",Not available,Not available,[],"[{'name': 'business', 'localized_name': 'Business', 'value': '2'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '19'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '5'}, {'name': 'family', 'localized_name': 'Family', 'value': '15'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '16'}]",[],Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/306-thumb245x150-shutterstock-1132481069.png,Phnom Santuk,Phnom Santuk Mountain has many Buddha statues carved from great mountain rock including three big,Kampong Thom,586698,Phnom Santuk Temple,https://www.tripadvisor.com/Attraction_Review-g1024989-d586698-Reviews-Phnom_Santuk_Temple-Kampong_Thom_Kampong_Thom_Province.html?m=66827,"{'street1': '', 'street2': '', 'city': 'Kampong Thom', 'state': 'Kampong Thom Province', 'country': 'Cambodia', 'postalcode': '', 'address_string': 'Kampong Thom Cambodia'}","[{'level': 'City', 'name': 'Kampong Thom', 'location_id': '1024989'}, {'level': 'Province', 'name': 'Kampong Thom Province', 'location_id': '2366663'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",0,0,Asia/Phnom_Penh,Not available,Not available,Not available,https://www.tripadvisor.com/UserReview-g1024989-d586698-Phnom_Santuk_Temple-Kampong_Thom_Kampong_Thom_Province.html?m=66827,"{'geo_location_id': '1024989', 'ranking_string': '#6 of 14 things to do in Kampong Thom', 'geo_location_name': 'Kampong Thom', 'ranking_out_of': '14', 'ranking': '6'}",4,https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg,17,"{'1': '0', '2': '3', '3': '3', '4': '2', '5': '9'}",Not available,34,https://www.tripadvisor.com/Attraction_Review-g1024989-d586698-m66827-Reviews-Phnom_Santuk_Temple-Kampong_Thom_Kampong_Thom_Province.html#photos,Not available,Not available,Not available,Not available,Not available,Not available,"{'name': 'attraction', 'localized_name': 'Attraction'}","[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Historic Sites', 'localized_name': 'Historic Sites'}, {'name': 'Sacred & Religious Sites', 'localized_name': 'Sacred & Religious Sites'}]}]",Not available,[],"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '7'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '1'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '2'}]",[],Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/305-thumb245x150-Prasat-Kuh-Nokor.jpg,Wat Kuhak Nokor,Wat Kuhak Nokor is an eleventh-century site with a collection of laterite and sandstone buildings in a well-,Kampong Thom,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/304-thumb245x150-far-east-vacation-prasat-andet-temple.jpg,Andet Temple,"Andet temple, built in the Prei Kmeng style with one single brick tower, now nestles snugly alongside a",Kampong Thom,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/303-thumb245x150-shutterstock-677073961.png,Sambo Prei Kuh Temples,"Founded by King Isanavarman I during the seventh century, Sambo Prei Kuh was once the capital of Chenla",Kampong Thom,6556621,Sambo Preykuk Temples,https://www.tripadvisor.com/Attraction_Review-g1024989-d6556621-Reviews-Sambo_Preykuk_Temples-Kampong_Thom_Kampong_Thom_Province.html?m=66827,"{'city': 'Kampong Thom', 'state': 'Kampong Thom Province', 'country': 'Cambodia', 'address_string': 'Kampong Thom Cambodia'}","[{'level': 'City', 'name': 'Kampong Thom', 'location_id': '1024989'}, {'level': 'Province', 'name': 'Kampong Thom Province', 'location_id': '2366663'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",12.871127,105.0429,Asia/Phnom_Penh,Not available,Not available,Not available,https://www.tripadvisor.com/UserReview-g1024989-d6556621-Sambo_Preykuk_Temples-Kampong_Thom_Kampong_Thom_Province.html?m=66827,"{'geo_location_id': '1024989', 'ranking_string': '#1 of 14 things to do in Kampong Thom', 'geo_location_name': 'Kampong Thom', 'ranking_out_of': '14', 'ranking': '1'}",4.5,https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.5-66827-5.svg,147,"{'1': '0', '2': '1', '3': '10', '4': '44', '5': '92'}",Not available,223,https://www.tripadvisor.com/Attraction_Review-g1024989-d6556621-m66827-Reviews-Sambo_Preykuk_Temples-Kampong_Thom_Kampong_Thom_Province.html#photos,Not available,Not available,Not available,Not available,Not available,Not available,"{'name': 'attraction', 'localized_name': 'Attraction'}","[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Points of Interest & Landmarks', 'localized_name': 'Points of Interest & Landmarks'}]}]",Not available,[],"[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '54'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '26'}, {'name': 'family', 'localized_name': 'Family', 'value': '18'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '28'}]",[],Not available,TRUE
Not available,Phnom Edtharoes,Phnom Edtharoes located at the Communes of Psardek and Phnom Bat in Ponhea Leu District. The mountain,Kandal,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
Not available,Phnom Prasith,"It located at the communes of Ma Kak, Phnom Penh District and Chhving, Ponhea Leu District. To get there by",Kandal,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
Not available,Wat Phnom Thom Mond,"Wat Phnom Thom Mond is located at Prek Koy Commune, Sa Ang District in the distance of 23.50 Kilometers",Kandal,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
Not available,Tum Pek Pagoda,"Located at Krang Yau Commune, Sa ang District, Kandal province. Kandal province has 8,000-hectar landarea",Kandal,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
Not available,Kean Svay Krau Pagoda,"Kean Svay Krau Pagoda is located at Phum Thum commune, Kean Svay District in total distance of 19 km",Kandal,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/314-thumb245x150-jmutzzmi.jpg,Sa Ang Mounain,Located at Sa Ang commune in distance of 23 km from Ta Khmao or 34 km from Phnom Penh and can be,Kandal,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/313-thumb245x150-0q62qk1p.jpg,Handicraft Centre,"Handicraft center is located at Koh Dach Commune, Mok Kampoul District at the middle of Mekong River.",Kandal,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/312-thumb245x150-maxresdefault.jpg,Ang Kor Chey Pagoda,"Ang Kor Chey Pagoda is located at Ban Tey Dek commune, Kean Svay District in total distance of 29km from",Kandal,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/311-thumb245x150-shutterstock-694466206.png,Koh Dach,Koh Dach located 20 km northeast of Phnom Penh and has an area of 30 square kilometers. It can be,Kandal,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/310-thumb245x150-shutterstock-1193761471.png,Phnom Udong,"About 40 kilometers northwest of Phnom Penh along National Route 5, a mountain topped with the spires",Kandal,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-04-10-40-37am-thumb245x150.jpg,Ta Mao Zoo (Phnom Ta Mao),"About 10 kilometers further down the same road No 2 from Ta Prom temple, Ta Mao Zoo enjoys a",Takeo,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-04-10-29-42am-thumb245x150.png,Neang Khmao,A brick and sandstone temple in poor condition about 10 km from Ta Mao Zoo further along National Route 2.,Takeo,3167650,Prasat Neang Khmau,https://www.tripadvisor.com/Attraction_Review-g1393484-d3167650-Reviews-Prasat_Neang_Khmau-Takeo_Takeo_Province.html?m=66827,"{'street1': '3 km From Phnom Chisor', 'street2': '', 'city': 'Takeo', 'state': 'Takeo Province', 'country': 'Cambodia', 'postalcode': '21000', 'address_string': '3 km From Phnom Chisor, Takeo 21000 Cambodia'}","[{'level': 'City', 'name': 'Takeo', 'location_id': '1393484'}, {'level': 'Province', 'name': 'Takeo Province', 'location_id': '2366679'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",0,0,Asia/Phnom_Penh,Not available,Not available,http://www.canbypublications.com/siemreap/temples/temp-tak-prasatneangkhmau.htm,https://www.tripadvisor.com/UserReview-g1393484-d3167650-Prasat_Neang_Khmau-Takeo_Takeo_Province.html?m=66827,"{'geo_location_id': '1393484', 'ranking_string': '#3 of 6 things to do in Takeo', 'geo_location_name': 'Takeo', 'ranking_out_of': '6', 'ranking': '3'}",3.5,https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,10,"{'1': '0', '2': '0', '3': '5', '4': '3', '5': '2'}",Not available,21,https://www.tripadvisor.com/Attraction_Review-g1393484-d3167650-m66827-Reviews-Prasat_Neang_Khmau-Takeo_Takeo_Province.html#photos,Not available,Not available,Not available,Not available,Not available,Not available,"{'name': 'attraction', 'localized_name': 'Attraction'}","[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Sacred & Religious Sites', 'localized_name': 'Sacred & Religious Sites'}]}]",Not available,[],"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '2'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '1'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '3'}]",[],Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-04-10-09-58am-thumb245x150.jpg,Visiting a silk and Kroma manufacturing village,"Cambodian farmers make traditional silk all throughout the kingdom but for day tripping, it may convenient to",Takeo,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/323-thumb245x150-shutterstock-553544932(1).png,Phnom Chiso,"High on a mountain, this beautiful temple with spectacular views lies at the end of a 412 step walk from the",Takeo,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/322-thumb245x150-e07vo7ka.jpg,Phnom Bayong Koa Temple,"Some 40 km away from the central city of Takeo province, are two groups of ruins dating back to the Pre-",Takeo,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/321-thumb245x150-new-Angkor-Borie.jpg,Ta Nhean temple,Some 3 km away from the Bayong Koa temple is Ta Nhean (which means 'grandfather Nhean' in Khmer,Takeo,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/320-thumb245x150-far-east-vacation-wat-phnom-khliang.jpg,Phnom Kleng Mountain,"Wat Phnom Kleng is one of the monasteries since 18th century, and built in the 1950s by a famous local",Takeo,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
